study_id	strain	cell_line	trt	mouse_id	adjusted_slope	iso_mean_slope	RTC
36TCCC09CT	CC09 F1	CT26	isotype	376-05	0.107609	0.0928451	2.04196
36TCCC09CT	CC09 F1	CT26	isotype	376-06	0.10901	0.0928451	2.1851
36TCCC09CT	CC09 F1	CT26	isotype	376-07	0.0983309	0.0928451	1.30377
36TCCC09CT	CC09 F1	CT26	isotype	376-09	0.085919	0.0928451	0.715404
36TCCC09CT	CC09 F1	CT26	isotype	376-11	0.0889963	0.0928451	0.830185
36TCCC09CT	CC09 F1	CT26	isotype	376-18	NA	0.0928451	NA
36TCCC09CT	CC09 F1	CT26	isotype	376-20	0.0941531	0.0928451	1.06529
36TCCC09CT	CC09 F1	CT26	isotype	376-22	0.0859059	0.0928451	0.714952
36TCCC09CT	CC09 F1	CT26	isotype	376-24	0.0701872	0.0928451	0.334337
21T80121CT	CC12 F1	CT26	anti-PD1	991-52	0.0421932	0.045753	0.841868
21T80121CT	CC12 F1	CT26	anti-PD1	991-55	0.0593776	0.045753	1.93249
21T80121CT	CC12 F1	CT26	anti-PD1	991-59	-0.190273	0.045753	1.10525e-5
21T80121CT	CC12 F1	CT26	anti-PD1	991-61	-0.0256501	0.045753	0.0316616
21T80121CT	CC12 F1	CT26	anti-PD1	991-63	-0.129699	0.045753	2.06784e-4
21T80121CT	CC12 F1	CT26	anti-PD1	991-65	0.0720665	0.045753	3.5693
21T80121CT	CC12 F1	CT26	anti-PD1	991-66	0.021017	0.045753	0.302374
21T80121CT	CC12 F1	CT26	anti-PD1	991-67	-0.00615919	0.045753	0.0812537
21T80121CT	CC12 F1	CT26	anti-PD1	991-68	NA	0.045753	NA
21T80121CT	CC12 F1	CT26	anti-PD1	991-69	0.0251707	0.045753	0.369634
21T80121CT	CC12 F1	CT26	anti-PD1	991-70	-0.108733	0.045753	5.69902e-4
21T80121CT	CC12 F1	CT26	anti-PD1	991-72	0.0670233	0.045753	2.79689
21T80121CT	CC12 F1	CT26	isotype	991-49	0.0540754	0.045753	1.49544
21T80121CT	CC12 F1	CT26	isotype	991-50	0.0694771	0.045753	3.14923
21T80121CT	CC12 F1	CT26	isotype	991-51	NA	0.045753	NA
21T80121CT	CC12 F1	CT26	isotype	991-53	0.0627194	0.045753	2.2714
21T80121CT	CC12 F1	CT26	isotype	991-54	0.0149933	0.045753	0.225967
21T80121CT	CC12 F1	CT26	isotype	991-56	-0.00905369	0.045753	0.0706413
21T80121CT	CC12 F1	CT26	isotype	991-57	0.102048	0.045753	15.2123
21T80121CT	CC12 F1	CT26	isotype	991-58	0.0591659	0.045753	1.9128
21T80121CT	CC12 F1	CT26	isotype	991-60	0.0482848	0.045753	1.13023
21T80121CT	CC12 F1	CT26	isotype	991-62	0.0569277	0.045753	1.7166
21T80121CT	CC12 F1	CT26	isotype	991-64	-3.96252e-4	0.045753	0.107366
21T80121CT	CC12 F1	CT26	isotype	991-71	0.0450416	0.045753	0.966184
32TC1723CT	CC17 F1	CT26	anti-PD1	579-01	0.138928	0.119172	2.59938
32TC1723CT	CC17 F1	CT26	anti-PD1	579-03	0.0993979	0.119172	0.384358
32TC1723CT	CC17 F1	CT26	anti-PD1	579-04	0.1218	0.119172	1.1355
32TC1723CT	CC17 F1	CT26	anti-PD1	579-05	NA	0.119172	NA
32TC1723CT	CC17 F1	CT26	anti-PD1	579-07	0.306023	0.119172	8392.05
32TC1723CT	CC17 F1	CT26	anti-PD1	579-08	0.10276	0.119172	0.45221
32TC1723CT	CC17 F1	CT26	anti-PD1	579-13	0.0458364	0.119172	0.0288367
32TC1723CT	CC17 F1	CT26	anti-PD1	579-14	0.0684805	0.119172	0.0861928
32TC1723CT	CC17 F1	CT26	anti-PD1	579-15	0.0939606	0.119172	0.295498
32TC1723CT	CC17 F1	CT26	anti-PD1	579-16	0.0586198	0.119172	0.0535054
32TC1723CT	CC17 F1	CT26	anti-PD1	579-23	0.0928854	0.119172	0.280527
32TC1723CT	CC17 F1	CT26	anti-PD1	579-24	0.11059	0.119172	0.660354
32TC1723CT	CC17 F1	CT26	isotype	579-02	0.107173	0.119172	0.559783
32TC1723CT	CC17 F1	CT26	isotype	579-06	0.136953	0.119172	2.36264
32TC1723CT	CC17 F1	CT26	isotype	579-09	0.0973149	0.119172	0.347531
32TC1723CT	CC17 F1	CT26	isotype	579-10	0.105102	0.119172	0.506432
32TC1723CT	CC17 F1	CT26	isotype	579-11	0.0852414	0.119172	0.193843
32TC1723CT	CC17 F1	CT26	isotype	579-12	0.113155	0.119172	0.747547
32TC1723CT	CC17 F1	CT26	isotype	579-17	0.234228	0.119172	260.719
32TC1723CT	CC17 F1	CT26	isotype	579-18	0.127558	0.119172	1.50003
32TC1723CT	CC17 F1	CT26	isotype	579-19	0.108337	0.119172	0.592188
32TC1723CT	CC17 F1	CT26	isotype	579-20	0.105308	0.119172	0.511511
32TC1723CT	CC17 F1	CT26	isotype	579-21	0.102242	0.119172	0.441017
32TC1723CT	CC17 F1	CT26	isotype	579-22	0.107455	0.119172	0.567463
32TC1723CT	CC23 F1	CT26	anti-PD1	581-26	0.113558	0.101121	1.82465
32TC1723CT	CC23 F1	CT26	anti-PD1	581-27	0.124311	0.101121	3.06902
32TC1723CT	CC23 F1	CT26	anti-PD1	581-28	0.0592916	0.101121	0.132307
32TC1723CT	CC23 F1	CT26	anti-PD1	581-31	0.0455102	0.101121	0.0679475
32TC1723CT	CC23 F1	CT26	anti-PD1	581-32	0.090121	0.101121	0.587491
32TC1723CT	CC23 F1	CT26	anti-PD1	581-33	0.0630709	0.101121	0.158836
32TC1723CT	CC23 F1	CT26	anti-PD1	581-34	0.0989273	0.101121	0.899358
32TC1723CT	CC23 F1	CT26	anti-PD1	581-35	0.0632192	0.101121	0.159979
32TC1723CT	CC23 F1	CT26	anti-PD1	581-39	0.165508	0.101121	22.4975
32TC1723CT	CC23 F1	CT26	anti-PD1	581-42	0.312573	0.101121	27573.7
32TC1723CT	CC23 F1	CT26	anti-PD1	581-43	0.0948758	0.101121	0.739352
32TC1723CT	CC23 F1	CT26	anti-PD1	581-47	0.0762093	0.101121	0.299816
32TC1723CT	CC23 F1	CT26	isotype	581-25	0.104805	0.101121	1.195
32TC1723CT	CC23 F1	CT26	isotype	581-29	0.0693579	0.101121	0.215266
32TC1723CT	CC23 F1	CT26	isotype	581-30	3.15686e-17	0.101121	0.0075242
32TC1723CT	CC23 F1	CT26	isotype	581-36	0.128224	0.101121	3.70825
32TC1723CT	CC23 F1	CT26	isotype	581-37	0.120291	0.101121	2.52684
32TC1723CT	CC23 F1	CT26	isotype	581-38	0.12194	0.101121	2.73656
32TC1723CT	CC23 F1	CT26	isotype	581-40	0.110917	0.101121	1.60589
32TC1723CT	CC23 F1	CT26	isotype	581-41	0.114381	0.101121	1.89874
32TC1723CT	CC23 F1	CT26	isotype	581-44	0.0971865	0.101121	0.826754
32TC1723CT	CC23 F1	CT26	isotype	581-45	0.118944	0.101121	2.36746
32TC1723CT	CC23 F1	CT26	isotype	581-46	0.147248	0.101121	9.30415
32TC1723CT	CC23 F1	CT26	isotype	581-48	0.0801556	0.101121	0.36285
58TC2532CT	CC25 F1	CT26	anti-PD1	125-02	0.00955969	0.100078	0.0125638
58TC2532CT	CC25 F1	CT26	anti-PD1	125-05	0.120994	0.100078	2.74949
58TC2532CT	CC25 F1	CT26	anti-PD1	125-07	0.00753132	0.100078	0.0113901
58TC2532CT	CC25 F1	CT26	anti-PD1	125-08	0.117784	0.100078	2.35413
58TC2532CT	CC25 F1	CT26	anti-PD1	125-09	NA	0.100078	NA
58TC2532CT	CC25 F1	CT26	anti-PD1	125-10	0.071962	0.100078	0.256785
58TC2532CT	CC25 F1	CT26	anti-PD1	125-11	0.0116555	0.100078	0.0139038
58TC2532CT	CC25 F1	CT26	anti-PD1	125-13	0.0722854	0.100078	0.260833
58TC2532CT	CC25 F1	CT26	anti-PD1	125-16	0.107258	0.100078	1.4151
58TC2532CT	CC25 F1	CT26	anti-PD1	125-18	0.115124	0.100078	2.06997
58TC2532CT	CC25 F1	CT26	anti-PD1	125-19	0.183641	0.100078	56.8643
58TC2532CT	CC25 F1	CT26	anti-PD1	125-22	0.0180906	0.100078	0.0189789
58TC2532CT	CC25 F1	CT26	isotype	125-01	0.0881392	0.100078	0.561425
58TC2532CT	CC25 F1	CT26	isotype	125-03	0.116842	0.100078	2.24932
58TC2532CT	CC25 F1	CT26	isotype	125-04	NA	0.100078	NA
58TC2532CT	CC25 F1	CT26	isotype	125-06	0.106492	0.100078	1.36366
58TC2532CT	CC25 F1	CT26	isotype	125-12	0.101318	0.100078	1.06179
58TC2532CT	CC25 F1	CT26	isotype	125-14	0.0876229	0.100078	0.547582
58TC2532CT	CC25 F1	CT26	isotype	125-15	0.138379	0.100078	6.37288
58TC2532CT	CC25 F1	CT26	isotype	125-17	0.0896535	0.100078	0.604076
58TC2532CT	CC25 F1	CT26	isotype	125-20	0.095603	0.100078	0.805435
58TC2532CT	CC25 F1	CT26	isotype	125-21	0.111939	0.100078	1.77457
58TC2532CT	CC25 F1	CT26	isotype	125-23	0.067997	0.100078	0.211985
58TC2532CT	CC25 F1	CT26	isotype	125-24	0.0968685	0.100078	0.856261
46TC2705CT	CC27 F1	CT26	anti-PD1	602-02	NA	0.100723	NA
46TC2705CT	CC27 F1	CT26	anti-PD1	602-03	NA	0.100723	NA
46TC2705CT	CC27 F1	CT26	anti-PD1	602-08	0.109554	0.100723	1.53267
46TC2705CT	CC27 F1	CT26	anti-PD1	602-09	0.0916846	0.100723	0.645947
46TC2705CT	CC27 F1	CT26	anti-PD1	602-11	0.10413	0.100723	1.17908
46TC2705CT	CC27 F1	CT26	anti-PD1	602-14	0.111582	0.100723	1.6906
46TC2705CT	CC27 F1	CT26	anti-PD1	602-16	0.0838533	0.100723	0.442322
46TC2705CT	CC27 F1	CT26	anti-PD1	602-18	0.11528	0.100723	2.02164
46TC2705CT	CC27 F1	CT26	anti-PD1	602-19	0.0820008	0.100723	0.404425
46TC2705CT	CC27 F1	CT26	anti-PD1	602-20	0.0427303	0.100723	0.0605559
46TC2705CT	CC27 F1	CT26	anti-PD1	602-22	0.0973813	0.100723	0.8508
46TC2705CT	CC27 F1	CT26	anti-PD1	602-23	0.0888116	0.100723	0.562164
46TC2705CT	CC27 F1	CT26	isotype	602-01	NA	0.100723	NA
46TC2705CT	CC27 F1	CT26	isotype	602-04	NA	0.100723	NA
46TC2705CT	CC27 F1	CT26	isotype	602-05	0.073924	0.100723	0.273668
46TC2705CT	CC27 F1	CT26	isotype	602-06	0.118472	0.100723	2.35906
46TC2705CT	CC27 F1	CT26	isotype	602-07	0.0839587	0.100723	0.444582
46TC2705CT	CC27 F1	CT26	isotype	602-10	0.119024	0.100723	2.42289
46TC2705CT	CC27 F1	CT26	isotype	602-12	0.0890083	0.100723	0.567537
46TC2705CT	CC27 F1	CT26	isotype	602-13	0.124562	0.100723	3.16685
46TC2705CT	CC27 F1	CT26	isotype	602-15	0.0851344	0.100723	0.470589
46TC2705CT	CC27 F1	CT26	isotype	602-17	0.110074	0.100723	1.57169
46TC2705CT	CC27 F1	CT26	isotype	602-21	0.106081	0.100723	1.29575
46TC2705CT	CC27 F1	CT26	isotype	602-24	0.0969896	0.100723	0.834836
58TC2532CT	CC32 F1	CT26	anti-PD1	127-27	0.00358375	0.0844255	0.0200597
58TC2532CT	CC32 F1	CT26	anti-PD1	127-32	NA	0.0844255	NA
58TC2532CT	CC32 F1	CT26	anti-PD1	127-34	0.0912319	0.0844255	1.38974
58TC2532CT	CC32 F1	CT26	anti-PD1	127-36	0.158558	0.0844255	36.0402
58TC2532CT	CC32 F1	CT26	anti-PD1	127-37	0.0505072	0.0844255	0.193962
58TC2532CT	CC32 F1	CT26	anti-PD1	127-38	0.119952	0.0844255	5.57254
58TC2532CT	CC32 F1	CT26	anti-PD1	127-40	0.0370854	0.0844255	0.101358
58TC2532CT	CC32 F1	CT26	anti-PD1	127-41	0.1006	0.0844255	2.18613
58TC2532CT	CC32 F1	CT26	anti-PD1	127-43	-0.087282	0.0844255	2.47823e-4
58TC2532CT	CC32 F1	CT26	anti-PD1	127-44	0.0973302	0.0844255	1.86637
58TC2532CT	CC32 F1	CT26	anti-PD1	127-45	0.0525786	0.0844255	0.214396
58TC2532CT	CC32 F1	CT26	anti-PD1	127-46	0.0211335	0.0844255	0.0468671
58TC2532CT	CC32 F1	CT26	isotype	127-25	0.144957	0.0844255	18.6704
58TC2532CT	CC32 F1	CT26	isotype	127-26	0.0802843	0.0844255	0.818531
58TC2532CT	CC32 F1	CT26	isotype	127-28	0.113876	0.0844255	4.15387
58TC2532CT	CC32 F1	CT26	isotype	127-29	0.0547761	0.0844255	0.238431
58TC2532CT	CC32 F1	CT26	isotype	127-30	0.0754724	0.0844255	0.648613
58TC2532CT	CC32 F1	CT26	isotype	127-31	0.0747901	0.0844255	0.627561
58TC2532CT	CC32 F1	CT26	isotype	127-33	0.0575343	0.0844255	0.272448
58TC2532CT	CC32 F1	CT26	isotype	127-35	NA	0.0844255	NA
58TC2532CT	CC32 F1	CT26	isotype	127-39	0.0923735	0.0844255	1.46862
58TC2532CT	CC32 F1	CT26	isotype	127-42	0.112946	0.0844255	3.97138
58TC2532CT	CC32 F1	CT26	isotype	127-47	0.0979943	0.0844255	1.92729
58TC2532CT	CC32 F1	CT26	isotype	127-48	0.0236766	0.0844255	0.0529998
27TC3638CT	CC33 F1	CT26	anti-PD1	985-25	0.114438	0.125435	0.587578
27TC3638CT	CC33 F1	CT26	anti-PD1	985-29	0.0779568	0.125435	0.100683
27TC3638CT	CC33 F1	CT26	anti-PD1	985-31	0.143836	0.125435	2.43461
27TC3638CT	CC33 F1	CT26	anti-PD1	985-32	0.101084	0.125435	0.308057
27TC3638CT	CC33 F1	CT26	anti-PD1	985-33	0.0702453	0.125435	0.0693447
27TC3638CT	CC33 F1	CT26	anti-PD1	985-34	0.114171	0.125435	0.580046
27TC3638CT	CC33 F1	CT26	anti-PD1	985-35	0.153045	0.125435	3.80014
27TC3638CT	CC33 F1	CT26	anti-PD1	985-40	0.0680887	0.125435	0.0624778
27TC3638CT	CC33 F1	CT26	anti-PD1	985-42	0.117894	0.125435	0.694439
27TC3638CT	CC33 F1	CT26	anti-PD1	985-43	NA	0.125435	NA
27TC3638CT	CC33 F1	CT26	anti-PD1	985-44	0.0981263	0.125435	0.267002
27TC3638CT	CC33 F1	CT26	anti-PD1	985-48	0.0784545	0.125435	0.103135
27TC3638CT	CC33 F1	CT26	isotype	985-26	0.165506	0.125435	6.94207
27TC3638CT	CC33 F1	CT26	isotype	985-27	0.143793	0.125435	2.42947
27TC3638CT	CC33 F1	CT26	isotype	985-28	0.0981784	0.125435	0.267675
27TC3638CT	CC33 F1	CT26	isotype	985-30	0.100324	0.125435	0.296933
27TC3638CT	CC33 F1	CT26	isotype	985-36	0.102873	0.125435	0.335881
27TC3638CT	CC33 F1	CT26	isotype	985-37	0.137226	0.125435	1.76847
27TC3638CT	CC33 F1	CT26	isotype	985-38	0.119824	0.125435	0.762385
27TC3638CT	CC33 F1	CT26	isotype	985-39	0.114238	0.125435	0.581927
27TC3638CT	CC33 F1	CT26	isotype	985-41	0.174413	0.125435	10.679
27TC3638CT	CC33 F1	CT26	isotype	985-45	0.137497	0.125435	1.79185
27TC3638CT	CC33 F1	CT26	isotype	985-46	0.0938943	0.125435	0.217592
27TC3638CT	CC33 F1	CT26	isotype	985-47	0.117456	0.125435	0.679878
27TC3638CT	CC36 F1	CT26	anti-PD1	984-01	0.0293957	0.0782191	0.0943431
27TC3638CT	CC36 F1	CT26	anti-PD1	984-03	0.0713945	0.0782191	0.718924
27TC3638CT	CC36 F1	CT26	anti-PD1	984-09	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	anti-PD1	984-10	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	anti-PD1	984-11	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	anti-PD1	984-14	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	anti-PD1	984-17	0.117134	0.0782191	6.56476
27TC3638CT	CC36 F1	CT26	anti-PD1	984-18	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	anti-PD1	984-21	0.107216	0.0782191	4.06379
27TC3638CT	CC36 F1	CT26	anti-PD1	984-22	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	anti-PD1	984-23	0.100712	0.0782191	2.96719
27TC3638CT	CC36 F1	CT26	anti-PD1	984-24	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	isotype	984-02	0.0781829	0.0782191	0.998251
27TC3638CT	CC36 F1	CT26	isotype	984-04	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	isotype	984-05	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	isotype	984-06	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	isotype	984-07	0.167658	0.0782191	75.547
27TC3638CT	CC36 F1	CT26	isotype	984-08	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	isotype	984-12	0.104236	0.0782191	3.51856
27TC3638CT	CC36 F1	CT26	isotype	984-13	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	isotype	984-15	-5.35094e-4	0.0782191	0.0221903
27TC3638CT	CC36 F1	CT26	isotype	984-16	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	isotype	984-19	NA	0.0782191	NA
27TC3638CT	CC36 F1	CT26	isotype	984-20	0.0415532	0.0782191	0.169831
19TC7589CT	CC75 F1	CT26	anti-PD1	990-01	0.0425692	0.100244	0.0614938
19TC7589CT	CC75 F1	CT26	anti-PD1	990-02	0.0248699	0.100244	0.0261304
19TC7589CT	CC75 F1	CT26	anti-PD1	990-03	0.0506513	0.100244	0.0908982
19TC7589CT	CC75 F1	CT26	anti-PD1	990-04	0.0538926	0.100244	0.106322
19TC7589CT	CC75 F1	CT26	anti-PD1	990-15	0.120663	0.100244	2.68415
19TC7589CT	CC75 F1	CT26	anti-PD1	990-17	0.0787789	0.100244	0.35419
19TC7589CT	CC75 F1	CT26	anti-PD1	990-19	0.0867156	0.100244	0.519884
19TC7589CT	CC75 F1	CT26	anti-PD1	990-20	0.0760781	0.100244	0.310827
19TC7589CT	CC75 F1	CT26	anti-PD1	990-22	0.0994633	0.100244	0.96296
19TC7589CT	CC75 F1	CT26	anti-PD1	990-23	NA	0.100244	NA
19TC7589CT	CC75 F1	CT26	anti-PD1	990-24	0.0912775	0.100244	0.648196
19TC7589CT	CC75 F1	CT26	anti-PD1	990-35	0.00988425	0.100244	0.0126604
19TC7589CT	CC75 F1	CT26	isotype	990-05	0.0928746	0.100244	0.700236
19TC7589CT	CC75 F1	CT26	isotype	990-06	0.0808728	0.100244	0.39193
19TC7589CT	CC75 F1	CT26	isotype	990-07	0.0774922	0.100244	0.332824
19TC7589CT	CC75 F1	CT26	isotype	990-08	0.0474652	0.100244	0.0779197
19TC7589CT	CC75 F1	CT26	isotype	990-14	0.149172	0.100244	10.6536
19TC7589CT	CC75 F1	CT26	isotype	990-16	0.115333	0.100244	2.07429
19TC7589CT	CC75 F1	CT26	isotype	990-18	0.125725	0.100244	3.42856
19TC7589CT	CC75 F1	CT26	isotype	990-21	0.118618	0.100244	2.43135
19TC7589CT	CC75 F1	CT26	isotype	990-25	0.0893481	0.100244	0.590459
19TC7589CT	CC75 F1	CT26	isotype	990-26	0.0952601	0.100244	0.785853
19TC7589CT	CC75 F1	CT26	isotype	990-36	0.0929171	0.100244	0.701677
19TC7589CT	CC75 F1	CT26	isotype	990-37	0.117848	0.100244	2.34257
19TC7589CT	CC78 F1	CT26	anti-PD1	987-09	0.0176854	0.065852	0.097387
19TC7589CT	CC78 F1	CT26	anti-PD1	987-13	0.0422316	0.065852	0.319133
19TC7589CT	CC78 F1	CT26	anti-PD1	987-28	0.0119595	0.065852	0.0738344
19TC7589CT	CC78 F1	CT26	anti-PD1	987-29	-0.0460962	0.065852	0.00445746
19TC7589CT	CC78 F1	CT26	anti-PD1	987-30	0.0987876	0.065852	4.91641
19TC7589CT	CC78 F1	CT26	anti-PD1	987-31	-0.0349774	0.065852	0.00763103
19TC7589CT	CC78 F1	CT26	anti-PD1	987-49	-0.0885847	0.065852	5.71255e-4
19TC7589CT	CC78 F1	CT26	anti-PD1	987-51	-0.0783735	0.065852	9.35976e-4
19TC7589CT	CC78 F1	CT26	anti-PD1	987-52	NA	0.065852	NA
19TC7589CT	CC78 F1	CT26	anti-PD1	987-54	-0.185015	0.065852	5.39265e-6
19TC7589CT	CC78 F1	CT26	anti-PD1	987-55	0.0517095	0.065852	0.50467
19TC7589CT	CC78 F1	CT26	isotype	987-10	0.0585534	0.065852	0.702634
19TC7589CT	CC78 F1	CT26	isotype	987-11	0.0764545	0.065852	1.66976
19TC7589CT	CC78 F1	CT26	isotype	987-12	0.0630539	0.065852	0.873453
19TC7589CT	CC78 F1	CT26	isotype	987-27	0.0298802	0.065852	0.175627
19TC7589CT	CC78 F1	CT26	isotype	987-32	0.0576925	0.065852	0.673986
19TC7589CT	CC78 F1	CT26	isotype	987-33	0.0741213	0.065852	1.49161
19TC7589CT	CC78 F1	CT26	isotype	987-34	0.072909	0.065852	1.40669
19TC7589CT	CC78 F1	CT26	isotype	987-48	0.0690138	0.065852	1.16519
19TC7589CT	CC78 F1	CT26	isotype	987-50	0.0712069	0.065852	1.29555
19TC7589CT	CC78 F1	CT26	isotype	987-53	0.068442	0.065852	1.13342
19TC7589CT	CC78 F1	CT26	isotype	987-56	0.0830443	0.065852	2.29635
19TC7589CT	CC79 F1	CT26	anti-PD1	988-38	0.0422976	0.095222	0.0773726
19TC7589CT	CC79 F1	CT26	anti-PD1	988-39	0.117435	0.095222	2.92739
19TC7589CT	CC79 F1	CT26	anti-PD1	988-40	0.0205373	0.095222	0.027016
19TC7589CT	CC79 F1	CT26	anti-PD1	988-41	0.0825147	0.095222	0.540938
19TC7589CT	CC79 F1	CT26	anti-PD1	988-44	0.0970097	0.095222	1.09029
19TC7589CT	CC79 F1	CT26	anti-PD1	988-46	0.12341	0.095222	3.90801
19TC7589CT	CC79 F1	CT26	anti-PD1	988-58	-0.063562	0.095222	4.62951e-4
19TC7589CT	CC79 F1	CT26	anti-PD1	988-59	0.112887	0.095222	2.34945
19TC7589CT	CC79 F1	CT26	anti-PD1	988-60	0.0638331	0.095222	0.219196
19TC7589CT	CC79 F1	CT26	anti-PD1	988-64	0.113534	0.095222	2.42409
19TC7589CT	CC79 F1	CT26	anti-PD1	988-68	0.094508	0.095222	0.966063
19TC7589CT	CC79 F1	CT26	anti-PD1	988-70	0.0471485	0.095222	0.0978265
19TC7589CT	CC79 F1	CT26	isotype	988-42	0.123554	0.095222	3.93519
19TC7589CT	CC79 F1	CT26	isotype	988-43	0.108627	0.095222	1.91209
19TC7589CT	CC79 F1	CT26	isotype	988-45	0.087971	0.095222	0.704252
19TC7589CT	CC79 F1	CT26	isotype	988-47	0.0363178	0.095222	0.0579443
19TC7589CT	CC79 F1	CT26	isotype	988-57	0.144911	0.095222	11.0527
19TC7589CT	CC79 F1	CT26	isotype	988-61	0.138744	0.095222	8.20276
19TC7589CT	CC79 F1	CT26	isotype	988-62	0.0754747	0.095222	0.384864
19TC7589CT	CC79 F1	CT26	isotype	988-63	0.0584925	0.095222	0.169309
19TC7589CT	CC79 F1	CT26	isotype	988-65	0.0583439	0.095222	0.168097
19TC7589CT	CC79 F1	CT26	isotype	988-66	0.120271	0.095222	3.35765
19TC7589CT	CC79 F1	CT26	isotype	988-67	0.125859	0.095222	4.39922
19TC7589CT	CC79 F1	CT26	isotype	988-69	0.0640983	0.095222	0.222025
21T80121CT	CC80 F1	CT26	anti-PD1	304-01	0.0732118	0.0984058	0.295751
21T80121CT	CC80 F1	CT26	anti-PD1	304-03	0.074064	0.0984058	0.308192
21T80121CT	CC80 F1	CT26	anti-PD1	304-05	0.0851784	0.0984058	0.527502
21T80121CT	CC80 F1	CT26	anti-PD1	304-06	NA	0.0984058	NA
21T80121CT	CC80 F1	CT26	anti-PD1	304-08	0.0693295	0.0984058	0.245131
21T80121CT	CC80 F1	CT26	anti-PD1	304-09	0.0901102	0.0984058	0.669564
21T80121CT	CC80 F1	CT26	anti-PD1	304-16	0.0884852	0.0984058	0.618967
21T80121CT	CC80 F1	CT26	anti-PD1	304-17	0.0550125	0.0984058	0.12267
21T80121CT	CC80 F1	CT26	anti-PD1	304-19	0.0906389	0.0984058	0.686902
21T80121CT	CC80 F1	CT26	anti-PD1	304-21	0.11914	0.0984058	2.72531
21T80121CT	CC80 F1	CT26	anti-PD1	304-22	0.0651913	0.0984058	0.200676
21T80121CT	CC80 F1	CT26	anti-PD1	304-24	0.0787876	0.0984058	0.387274
21T80121CT	CC80 F1	CT26	isotype	304-02	0.0889336	0.0984058	0.632532
21T80121CT	CC80 F1	CT26	isotype	304-07	0.112346	0.0984058	1.96218
21T80121CT	CC80 F1	CT26	isotype	304-10	0.119889	0.0984058	2.8258
21T80121CT	CC80 F1	CT26	isotype	304-11	0.120323	0.0984058	2.88574
21T80121CT	CC80 F1	CT26	isotype	304-12	0.0946206	0.0984058	0.832744
21T80121CT	CC80 F1	CT26	isotype	304-13	0.10568	0.0984058	1.42153
21T80121CT	CC80 F1	CT26	isotype	304-14	0.0986549	0.0984058	1.01212
21T80121CT	CC80 F1	CT26	isotype	304-15	0.0870622	0.0984058	0.577809
21T80121CT	CC80 F1	CT26	isotype	304-18	NA	0.0984058	NA
21T80121CT	CC80 F1	CT26	isotype	304-20	NA	0.0984058	NA
21T80121CT	CC80 F1	CT26	isotype	304-23	0.0581437	0.0984058	0.142723
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-01	0.0495762	0.0642016	0.493023
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-02	0.0557352	0.0642016	0.664059
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-02	0.0586935	0.0589106	0.989555
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-03	0.0564355	0.0642016	0.686931
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-03	0.0785071	0.0589106	2.57945
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-04	0.0685094	0.0642016	1.23159
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-06	0.044026	0.0589106	0.486882
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-07	0.0524199	0.0589106	0.730626
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-08	0.0890471	0.0642016	3.32473
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-09	0.0453001	0.0642016	0.400931
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-09	0.0482621	0.0589106	0.597558
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-12	0.0531526	0.0642016	0.5861
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-12	0.0485431	0.0589106	0.605736
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-14	0.0478587	0.0589106	0.586016
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-15	0.0530534	0.0642016	0.583297
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-15	0.0534566	0.0589106	0.768186
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-16	0.0700174	0.0589106	1.71097
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-18	0.0601278	0.0642016	0.821206
38TC09BAEM	BALB/cJ	EMT6	anti-PD1	651-19	0.0410082	0.0589106	0.420774
29TC36BAEM	BALB/cJ	EMT6	anti-PD1	651-20	0.0497227	0.0642016	0.496528
38TC09BAEM	BALB/cJ	EMT6	isotype	651-01	0.0551247	0.0589106	0.832713
